"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
23,"Dadra & Nagar Haveli",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6444444444444,9.91634615384616,0,0,0,0,0,0,0
24,"Dadra & Nagar Haveli",3,0,0,0,0,0,5.11428571428571,3,4.925,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Daman & Diu",1,0,0,5.6125,4.3,4.47272727272727,11.2083333333333,9.94166666666667,4.4,3.8,0,0,0,0,0,0,0,0,0,0,0,10.8125,10.2394230769231,7.27313432835821,7.17708333333333,7.49099099099099,7.62894736842105,0,0,14.4545454545455
26,"Daman & Diu",2,0,0,6.34117647058823,4.07083333333333,3.82727272727273,6.58823529411765,6.37142857142857,4.6,0,0,0,0,0,0,0,0,0,0,0,0,13.7875,9.30980392156863,0,0,0,0,0,0,0
27,"Daman & Diu",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Delhi",1,18.55,6.57857142857143,0,14.8789473684211,18.0847457627119,21.9294117647059,19.5363636363636,24.0652173913044,22.285,18.2813559322034,18.165,17.3762711864407,17.6133333333333,15.8016666666667,13.1283018867925,10.6391304347826,9.76229508196721,0,10.7348416289593,10.4376344086022,7.13301886792453,8.01224489795919,6.56286919831224,0,6.80487804878049,10.5520833333333,5.275,4.8130081300813,5.864
29,"Delhi",2,8.875,4.42222222222222,0,15.3682926829268,21.8260869565217,18.145,17.485,25.7974358974359,24.1583333333333,16.7,14.2770833333333,13.3869565217391,16.9854166666667,14.2,12.6630434782609,10.7916666666667,9.27596439169139,0,7.5484375,8.84146341463414,5.56968911917098,5.55574468085106,5.54539614561028,0,4.53877551020408,5.890625,4.15706806282722,5.30227743271222,5.37651821862348
30,"Delhi",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Goa",1,1.42222222222222,5.01666666666667,4.39090909090909,6.28333333333333,6.54166666666667,2.68181818181818,0,0,0,0,0,0,0,0,0,0,0,2.91428571428571,1.29423076923077,1.23605769230769,0.718446601941747,1.02222222222222,2.82929292929293,3.80788177339901,4.15882352941177,7.17647058823529,6.55128205128205,3.38805970149254,5
32,"Goa",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43980582524272,1.72647058823529,1.09047619047619,0.456435643564356,0.78,1.83428571428571,2.39047619047619,9.62158647594278,5.31428571428571,6.87274096385542,3.04878048780488,4.20867614061331
33,"Goa",3,3.98888888888889,4.93333333333333,0,0,0,0,16.2,25.2125,81.1,65.5666666666667,74.8,55.9,28.36,50.6166666666667,46.0272727272727,28.2,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Gujarat",1,23.4,25.2342857142857,25.3070422535211,21.8434782608696,20.72875,21.587037037037,27.8954545454545,37.8512820512821,47.6833333333333,42.09,25.1307692307692,16.625,33.4037037037037,9.075,11.1583333333333,19.4055555555556,0,19.6041375150784,18.8909090909091,18.4723404255319,19.5590964590964,16.5252964426878,18.2336349924585,18.0458970792768,17.6643356643357,18.3854166666667,13.9138576779026,14.9332503320518,15.1151603498542
