"sno","state","category","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
49,"Karnataka",1,5.94736842105263,10.6533333333333,13.4092592592593,10.6948275862069,15.5860465116279,23.3571428571429,28.6,26.275,14.2229166666667,28.6911764705882,24.0760869565217,25.06875,24.8304347826087,29.7765957446808,26.0886363636364,25.3625,0,38.1936758893281,33.1634648370497,22.5337969401947,23.6786928104575,24.4815721649485,25.030014858841,0,19.9374198717949,23.525358649789,17.4194214876033,17.5273088381331,14.8123167155425
50,"Karnataka",2,3.91111111111111,11.5,13.1575757575758,11.1030303030303,14.6944444444444,0,0,0,0,35.125,21.4666666666667,28.3083333333333,35.3666666666667,58.3416666666667,25.0833333333333,29.6916666666667,0,41.9100346020761,13.7147435897436,21.2973799126637,24.0136861313868,25.643253968254,24.95,0,23.25,25.3629925187032,17.8132969034608,19.1611996251172,17.6497373029772
51,"Karnataka",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,41.3415841584159,35.125,38.4730158730159,40.4634615384615,37.6541176470588,0,18.6406926406926,20.153007518797,21.1185770750988,19.7620817843866,18.3656387665198
52,"Kerala",1,2.9,1.85882352941176,18.55,17.3777777777778,17.0776315789474,16.1732142857143,20.771186440678,26.6833333333333,25.475,20.0931034482759,14.24,10.6637931034483,16.403125,26.7027777777778,15.7835820895522,8.46470588235294,0,0,8.04123711340206,7.67378335949765,7.90092838196287,9.07285921625544,10.0810126582278,8.8818921345811,9.7685393258427,9.49077711357813,9.52223214285714,11.372866894198,14.8095644748079
53,"Kerala",2,0,0,0,7.57083333333333,12.7611111111111,19.5222222222222,11.2088235294118,12.3944444444444,11.3083333333333,18.5861111111111,18.1527777777778,17.1885714285714,25.5722222222222,23.2055555555556,13.7527777777778,11.6055555555556,0,0,17.0508474576271,17.9536977491961,18.2063397129187,19.6410138248848,19.7592161016949,16.616836828311,16.9547819433818,13.7544495715227,12.5999253731343,13.3924275362246,13.7268656716418
54,"Kerala",3,0,5.7,27.925,0,12.8681818181818,20.5135593220339,32.1237288135593,22.1666666666667,17.7016949152542,20.5666666666667,17.2389830508475,15.3533333333333,16.6928571428571,19.2981481481481,13.8793103448276,11.4633333333333,0,0,0,0,0,0,0,25.854537037037,19.3146853146853,14.6013452914798,13.1768181818182,13.804347826087,14.780701754386
55,"Lakshadweep",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,"Lakshadweep",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,"Lakshadweep",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,"Madhya Pradesh",1,0,7,28.185,22.5321428571429,22.3230769230769,21.4603773584906,19.1916666666667,14.3258064516129,19.56,18.7617021276596,20.4354166666667,20.3723404255319,15.99,22.5695652173913,22.802380952381,17.1625,0,20.2645348837209,13.2725961538462,13.6030769230769,14.5425887265136,15.9919626168224,13.9736966824645,16.1536707818247,20.4713855421687,19.9608938547486,17.2451428571429,17.3771186440678,18.1258366800535
59,"Madhya Pradesh",2,0,9.7125,16.0689655172414,19.5603773584906,20.0282828282828,16.3267441860465,19.5909090909091,18.1542372881356,30.7058823529412,24.3560975609756,27.3845238095238,25.1542168674699,20.9352941176471,25.5361445783133,24.2558441558442,23.43125,0,16.554157782516,17.7463461538462,15.862906504065,14.3247058823529,16.0247181964573,15.398160696999,16.8212955426356,18.1308421052631,21.7511918274688,19.3562554112554,18.2510974539069,17.9149090909091
